recordid,recordtype,countrycode,yearweek,survtype,indicator,age,value,denominator,validFrom
479997606,INFLCLIN,NO,2021-W46,STL,ILIcases,total,1196,5650997,-
479997607,INFLCLIN,NO,2021-W47,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ARIcases,total,0,0,-
479997607,INFLCLIN,NO,2021-W47,STL,ILIcases,0-4,13,297594,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ILIcases,5-14,29,666408,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ILIcases,15-64,985,3659219,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ILIcases,65+,66,1001784,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997607,INFLCLIN,NO,2021-W47,STL,ILIcases,total,1093,5625005,-
479997608,INFLCLIN,NO,2021-W48,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ARIcases,total,0,0,-
479997608,INFLCLIN,NO,2021-W48,STL,ILIcases,0-4,16,299109,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ILIcases,5-14,26,670019,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ILIcases,15-64,1016,3679474,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ILIcases,65+,72,1007675,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997608,INFLCLIN,NO,2021-W48,STL,ILIcases,total,1130,5656277,-
479997609,INFLCLIN,NO,2021-W49,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ARIcases,total,0,0,-
479997609,INFLCLIN,NO,2021-W49,STL,ILIcases,0-4,14,297352,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ILIcases,5-14,14,666298,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ILIcases,15-64,916,3659468,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ILIcases,65+,65,1002539,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997609,INFLCLIN,NO,2021-W49,STL,ILIcases,total,1009,5625657,-
479997610,INFLCLIN,NO,2021-W50,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ARIcases,total,0,0,-
479997610,INFLCLIN,NO,2021-W50,STL,ILIcases,0-4,11,296963,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ILIcases,5-14,19,665641,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ILIcases,15-64,825,3656286,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ILIcases,65+,55,1002011,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997610,INFLCLIN,NO,2021-W50,STL,ILIcases,total,910,5620901,-
479997611,INFLCLIN,NO,2021-W51,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ARIcases,total,0,0,-
479997611,INFLCLIN,NO,2021-W51,STL,ILIcases,0-4,16,290914,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ILIcases,5-14,15,652290,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ILIcases,15-64,488,3583372,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ILIcases,65+,42,982365,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997611,INFLCLIN,NO,2021-W51,STL,ILIcases,total,561,5508941,-
479997612,INFLCLIN,NO,2021-W52,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ARIcases,total,0,0,-
479997612,INFLCLIN,NO,2021-W52,STL,ILIcases,0-4,5,275500,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ILIcases,5-14,11,617930,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ILIcases,15-64,329,3395009,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ILIcases,65+,15,931045,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997612,INFLCLIN,NO,2021-W52,STL,ILIcases,total,360,5219484,-
479997613,INFLCLIN,NO,2022-W01,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ARIcases,total,0,0,-
479997613,INFLCLIN,NO,2022-W01,STL,ILIcases,0-4,9,293167,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ILIcases,5-14,19,657978,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ILIcases,15-64,599,3615890,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ILIcases,65+,38,992297,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997613,INFLCLIN,NO,2022-W01,STL,ILIcases,total,665,5559332,-
479997614,INFLCLIN,NO,2022-W02,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ARIcases,total,0,0,-
479997614,INFLCLIN,NO,2022-W02,STL,ILIcases,0-4,12,295606,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ILIcases,5-14,14,663668,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ILIcases,15-64,497,3647583,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ILIcases,65+,27,1001336,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997614,INFLCLIN,NO,2022-W02,STL,ILIcases,total,550,5608193,-
479997615,INFLCLIN,NO,2022-W03,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ARIcases,total,0,0,-
479997615,INFLCLIN,NO,2022-W03,STL,ILIcases,0-4,11,294926,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ILIcases,5-14,19,662354,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ILIcases,15-64,439,3640788,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ILIcases,65+,11,999812,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997615,INFLCLIN,NO,2022-W03,STL,ILIcases,total,480,5597880,-
479997616,INFLCLIN,NO,2022-W04,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ARIcases,total,0,0,-
479997616,INFLCLIN,NO,2022-W04,STL,ILIcases,0-4,9,293613,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ILIcases,5-14,14,659618,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ILIcases,15-64,450,3626172,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ILIcases,65+,21,996138,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997616,INFLCLIN,NO,2022-W04,STL,ILIcases,total,494,5575541,-
479997617,INFLCLIN,NO,2022-W05,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ARIcases,total,0,0,-
479997617,INFLCLIN,NO,2022-W05,STL,ILIcases,0-4,12,295076,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ILIcases,5-14,28,663119,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ILIcases,15-64,504,3645845,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ILIcases,65+,21,1001884,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997617,INFLCLIN,NO,2022-W05,STL,ILIcases,total,565,5605924,-
479997618,INFLCLIN,NO,2022-W06,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ARIcases,total,0,0,-
479997618,INFLCLIN,NO,2022-W06,STL,ILIcases,0-4,12,292643,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ILIcases,5-14,20,657866,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ILIcases,15-64,521,3617386,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ILIcases,65+,23,994403,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997618,INFLCLIN,NO,2022-W06,STL,ILIcases,total,576,5562298,-
479997619,INFLCLIN,NO,2022-W07,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ARIcases,total,0,0,-
479997619,INFLCLIN,NO,2022-W07,STL,ILIcases,0-4,15,291527,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ILIcases,5-14,16,655567,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ILIcases,15-64,511,3605169,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ILIcases,65+,20,991382,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997619,INFLCLIN,NO,2022-W07,STL,ILIcases,total,562,5543645,-
479997620,INFLCLIN,NO,2022-W08,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ARIcases,total,0,0,-
479997620,INFLCLIN,NO,2022-W08,STL,ILIcases,0-4,15,284525,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ILIcases,5-14,15,640028,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ILIcases,15-64,513,3520126,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ILIcases,65+,20,968326,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997620,INFLCLIN,NO,2022-W08,STL,ILIcases,total,563,5413005,-
479997621,INFLCLIN,NO,2022-W09,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ARIcases,total,0,0,-
479997621,INFLCLIN,NO,2022-W09,STL,ILIcases,0-4,9,294644,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ILIcases,5-14,20,663007,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ILIcases,15-64,458,3646934,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ILIcases,65+,44,1003550,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997621,INFLCLIN,NO,2022-W09,STL,ILIcases,total,531,5608135,-
479997622,INFLCLIN,NO,2022-W10,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ARIcases,total,0,0,-
479997622,INFLCLIN,NO,2022-W10,STL,ILIcases,0-4,15,289153,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ILIcases,5-14,22,650860,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ILIcases,15-64,540,3580538,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ILIcases,65+,34,985614,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997622,INFLCLIN,NO,2022-W10,STL,ILIcases,total,611,5506165,-
479997623,INFLCLIN,NO,2022-W11,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ARIcases,total,0,0,-
479997623,INFLCLIN,NO,2022-W11,STL,ILIcases,0-4,21,289934,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ILIcases,5-14,76,652829,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ILIcases,15-64,714,3591790,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ILIcases,65+,25,989047,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997623,INFLCLIN,NO,2022-W11,STL,ILIcases,total,836,5523600,-
479997624,INFLCLIN,NO,2022-W12,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ARIcases,total,0,0,-
479997624,INFLCLIN,NO,2022-W12,STL,ILIcases,0-4,49,288285,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ILIcases,5-14,172,649327,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ILIcases,15-64,1393,3572938,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ILIcases,65+,48,984191,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997624,INFLCLIN,NO,2022-W12,STL,ILIcases,total,1662,5494741,-
479997625,INFLCLIN,NO,2022-W13,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ARIcases,total,0,0,-
479997625,INFLCLIN,NO,2022-W13,STL,ILIcases,0-4,124,288822,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ILIcases,5-14,368,650749,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ILIcases,15-64,2421,3581181,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ILIcases,65+,114,986796,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997625,INFLCLIN,NO,2022-W13,STL,ILIcases,total,3027,5507548,-
479997626,INFLCLIN,NO,2022-W14,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ARIcases,total,0,0,-
479997626,INFLCLIN,NO,2022-W14,STL,ILIcases,0-4,246,284942,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ILIcases,5-14,542,642213,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ILIcases,15-64,3613,3534620,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ILIcases,65+,223,974297,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997626,INFLCLIN,NO,2022-W14,STL,ILIcases,total,4624,5436072,-
479997627,INFLCLIN,NO,2022-W15,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ARIcases,total,0,0,-
479997627,INFLCLIN,NO,2022-W15,STL,ILIcases,0-4,171,267571,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ILIcases,5-14,289,603257,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ILIcases,15-64,1793,3320603,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ILIcases,65+,142,915615,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997627,INFLCLIN,NO,2022-W15,STL,ILIcases,total,2395,5107046,-
479997628,INFLCLIN,NO,2022-W16,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ARIcases,total,0,0,-
479997628,INFLCLIN,NO,2022-W16,STL,ILIcases,0-4,194,279225,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ILIcases,5-14,223,629738,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ILIcases,15-64,3601,3466767,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ILIcases,65+,276,956241,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997628,INFLCLIN,NO,2022-W16,STL,ILIcases,total,4294,5331971,-
479997629,INFLCLIN,NO,2022-W17,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ARIcases,total,0,0,-
479997629,INFLCLIN,NO,2022-W17,STL,ILIcases,0-4,106,273993,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ILIcases,5-14,160,618138,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ILIcases,15-64,2832,3403307,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ILIcases,65+,215,939055,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ILIcases,unk,0,0,2022-05-25 23:04:00
479997629,INFLCLIN,NO,2022-W17,STL,ILIcases,total,3313,5234493,-
479997630,INFLCLIN,NO,2022-W18,STL,ARIcases,0-4,0,0,2022-05-25 23:04:00
479997630,INFLCLIN,NO,2022-W18,STL,ARIcases,5-14,0,0,2022-05-25 23:04:00
479997630,INFLCLIN,NO,2022-W18,STL,ARIcases,15-64,0,0,2022-05-25 23:04:00
479997630,INFLCLIN,NO,2022-W18,STL,ARIcases,65+,0,0,2022-05-25 23:04:00
479997630,INFLCLIN,NO,2022-W18,STL,ARIcases,unk,0,0,2022-05-25 23:04:00
479997630,INFLCLIN,NO,2022-W18,STL,ARIcases,total,0,0,-
479997630,INFLCLIN,NO,2022-W18,STL,ILIcases,0-4,113,247091,2022-05-25 23:04:00
